percentAll,count,totalCount,percentReactive,cytCombo,id,group,stim,concGroup,cell
5.83,45,772,52.95011765,TNFa-IL6+IL12-IFNa-,n1053,neonate,PAM,3,mDC
0.13,1,772,1.180705882,TNFa-IL6-IL12+IFNa+,n1053,neonate,PAM,3,mDC
0.78,6,772,7.084235294,TNFa-IL6-IL12+IFNa-,n1053,neonate,PAM,3,mDC
1.17,9,772,10.62635294,TNFa-IL6-IL12-IFNa+,n1053,neonate,PAM,3,mDC
88.98,687,772,NA,TNFa-IL6-IL12-IFNa-,n1053,neonate,PAM,3,mDC
0,0,1279,0,TNFa+IL6+IL12+IFNa+,n1054,neonate,PAM,3,mDC
0.94,12,1279,4.324676259,TNFa+IL6+IL12+IFNa-,n1054,neonate,PAM,3,mDC
0,0,1279,0,TNFa+IL6+IL12-IFNa+,n1054,neonate,PAM,3,mDC
3.6,46,1279,16.56258993,TNFa+IL6+IL12-IFNa-,n1054,neonate,PAM,3,mDC
0,0,1279,0,TNFa+IL6-IL12+IFNa+,n1054,neonate,PAM,3,mDC
0.94,12,1279,4.324676259,TNFa+IL6-IL12+IFNa-,n1054,neonate,PAM,3,mDC
0,0,1279,0,TNFa+IL6-IL12-IFNa+,n1054,neonate,PAM,3,mDC
5.24,67,1279,24.10776978,TNFa+IL6-IL12-IFNa-,n1054,neonate,PAM,3,mDC
0,0,1279,0,TNFa-IL6+IL12+IFNa+,n1054,neonate,PAM,3,mDC
0.23,3,1279,1.058165468,TNFa-IL6+IL12+IFNa-,n1054,neonate,PAM,3,mDC
0.16,2,1279,0.736115108,TNFa-IL6+IL12-IFNa+,n1054,neonate,PAM,3,mDC
7.66,98,1279,35.24151079,TNFa-IL6+IL12-IFNa-,n1054,neonate,PAM,3,mDC
0.47,6,1279,2.162338129,TNFa-IL6-IL12+IFNa+,n1054,neonate,PAM,3,mDC
0.94,12,1279,4.324676259,TNFa-IL6-IL12+IFNa-,n1054,neonate,PAM,3,mDC
1.56,20,1279,7.177122302,TNFa-IL6-IL12-IFNa+,n1054,neonate,PAM,3,mDC
78.26,1001,1279,NA,TNFa-IL6-IL12-IFNa-,n1054,neonate,PAM,3,mDC
0,0,1445,0,TNFa+IL6+IL12+IFNa+,n1055,neonate,PAM,3,mDC
0.55,8,1445,3.934405941,TNFa+IL6+IL12+IFNa-,n1055,neonate,PAM,3,mDC
0,0,1445,0,TNFa+IL6+IL12-IFNa+,n1055,neonate,PAM,3,mDC
1.66,24,1445,11.87475248,TNFa+IL6+IL12-IFNa-,n1055,neonate,PAM,3,mDC
0,0,1445,0,TNFa+IL6-IL12+IFNa+,n1055,neonate,PAM,3,mDC
0.69,10,1445,4.935891089,TNFa+IL6-IL12+IFNa-,n1055,neonate,PAM,3,mDC
0.21,3,1445,1.502227723,TNFa+IL6-IL12-IFNa+,n1055,neonate,PAM,3,mDC
4.36,63,1445,31.18910891,TNFa+IL6-IL12-IFNa-,n1055,neonate,PAM,3,mDC
0,0,1445,0,TNFa-IL6+IL12+IFNa+,n1055,neonate,PAM,3,mDC
0,0,1445,0,TNFa-IL6+IL12+IFNa-,n1055,neonate,PAM,3,mDC
0.07,1,1445,0.500742574,TNFa-IL6+IL12-IFNa+,n1055,neonate,PAM,3,mDC
3.46,50,1445,24.7509901,TNFa-IL6+IL12-IFNa-,n1055,neonate,PAM,3,mDC
0.14,2,1445,1.001485149,TNFa-IL6-IL12+IFNa+,n1055,neonate,PAM,3,mDC
0.48,7,1445,3.433663366,TNFa-IL6-IL12+IFNa-,n1055,neonate,PAM,3,mDC
2.35,34,1445,16.81064356,TNFa-IL6-IL12-IFNa+,n1055,neonate,PAM,3,mDC
86.03,1243,1445,NA,TNFa-IL6-IL12-IFNa-,n1055,neonate,PAM,3,mDC
0,0,1963,0,TNFa+IL6+IL12+IFNa+,n1058,neonate,PAM,3,mDC
3.77,74,1963,16.12311547,TNFa+IL6+IL12+IFNa-,n1058,neonate,PAM,3,mDC
0,0,1963,0,TNFa+IL6+IL12-IFNa+,n1058,neonate,PAM,3,mDC
3.92,77,1963,16.76461874,TNFa+IL6+IL12-IFNa-,n1058,neonate,PAM,3,mDC
0,0,1963,0,TNFa+IL6-IL12+IFNa+,n1058,neonate,PAM,3,mDC
2.09,41,1963,8.938278867,TNFa+IL6-IL12+IFNa-,n1058,neonate,PAM,3,mDC
0,0,1963,0,TNFa+IL6-IL12-IFNa+,n1058,neonate,PAM,3,mDC
4.64,91,1963,19.84383442,TNFa+IL6-IL12-IFNa-,n1058,neonate,PAM,3,mDC
0,0,1963,0,TNFa-IL6+IL12+IFNa+,n1058,neonate,PAM,3,mDC
1.02,20,1963,4.362222222,TNFa-IL6+IL12+IFNa-,n1058,neonate,PAM,3,mDC
0,0,1963,0,TNFa-IL6+IL12-IFNa+,n1058,neonate,PAM,3,mDC
6.01,118,1963,25.7028976,TNFa-IL6+IL12-IFNa-,n1058,neonate,PAM,3,mDC
0.05,1,1963,0.213834423,TNFa-IL6-IL12+IFNa+,n1058,neonate,PAM,3,mDC
1.63,32,1963,6.971002179,TNFa-IL6-IL12+IFNa-,n1058,neonate,PAM,3,mDC
0.25,5,1963,1.069172113,TNFa-IL6-IL12-IFNa+,n1058,neonate,PAM,3,mDC
76.62,1504,1963,NA,TNFa-IL6-IL12-IFNa-,n1058,neonate,PAM,3,mDC
0,0,973,0,TNFa+IL6+IL12+IFNa+,n1059,neonate,PAM,3,mDC
3.7,36,973,13.38327138,TNFa+IL6+IL12+IFNa-,n1059,neonate,PAM,3,mDC
0,0,973,0,TNFa+IL6+IL12-IFNa+,n1059,neonate,PAM,3,mDC
4.62,45,973,16.71100372,TNFa+IL6+IL12-IFNa-,n1059,neonate,PAM,3,mDC
0,0,973,0,TNFa+IL6-IL12+IFNa+,n1059,neonate,PAM,3,mDC
2.98,29,973,10.77895911,TNFa+IL6-IL12+IFNa-,n1059,neonate,PAM,3,mDC
0,0,973,0,TNFa+IL6-IL12-IFNa+,n1059,neonate,PAM,3,mDC
5.34,52,973,19.31531599,TNFa+IL6-IL12-IFNa-,n1059,neonate,PAM,3,mDC
0,0,973,0,TNFa-IL6+IL12+IFNa+,n1059,neonate,PAM,3,mDC
0.82,8,973,2.966022305,TNFa-IL6+IL12+IFNa-,n1059,neonate,PAM,3,mDC
0,0,973,0,TNFa-IL6+IL12-IFNa+,n1059,neonate,PAM,3,mDC
5.86,57,973,21.19620818,TNFa-IL6+IL12-IFNa-,n1059,neonate,PAM,3,mDC
0.21,2,973,0.759591078,TNFa-IL6-IL12+IFNa+,n1059,neonate,PAM,3,mDC
3.08,30,973,11.14066914,TNFa-IL6-IL12+IFNa-,n1059,neonate,PAM,3,mDC
1.03,10,973,3.725613383,TNFa-IL6-IL12-IFNa+,n1059,neonate,PAM,3,mDC
72.36,704,973,NA,TNFa-IL6-IL12-IFNa-,n1059,neonate,PAM,3,mDC
0,0,668,0,TNFa+IL6+IL12+IFNa+,n1060,neonate,PAM,3,mDC
4.79,32,668,12.54792157,TNFa+IL6+IL12+IFNa-,n1060,neonate,PAM,3,mDC
0.3,2,668,0.785882353,TNFa+IL6+IL12-IFNa+,n1060,neonate,PAM,3,mDC
7.34,49,668,19.22792157,TNFa+IL6+IL12-IFNa-,n1060,neonate,PAM,3,mDC
0.15,1,668,0.392941176,TNFa+IL6-IL12+IFNa+,n1060,neonate,PAM,3,mDC
1.5,10,668,3.929411765,TNFa+IL6-IL12+IFNa-,n1060,neonate,PAM,3,mDC
0.15,1,668,0.392941176,TNFa+IL6-IL12-IFNa+,n1060,neonate,PAM,3,mDC
8.53,57,668,22.3452549,TNFa+IL6-IL12-IFNa-,n1060,neonate,PAM,3,mDC
0,0,668,0,TNFa-IL6+IL12+IFNa+,n1060,neonate,PAM,3,mDC
0.9,6,668,2.357647059,TNFa-IL6+IL12+IFNa-,n1060,neonate,PAM,3,mDC
0.15,1,668,0.392941176,TNFa-IL6+IL12-IFNa+,n1060,neonate,PAM,3,mDC
10.78,72,668,28.23937255,TNFa-IL6+IL12-IFNa-,n1060,neonate,PAM,3,mDC
0.3,2,668,0.785882353,TNFa-IL6-IL12+IFNa+,n1060,neonate,PAM,3,mDC
1.65,11,668,4.322352941,TNFa-IL6-IL12+IFNa-,n1060,neonate,PAM,3,mDC
1.65,11,668,4.322352941,TNFa-IL6-IL12-IFNa+,n1060,neonate,PAM,3,mDC
61.81,413,668,NA,TNFa-IL6-IL12-IFNa-,n1060,neonate,PAM,3,mDC
0,0,307,0,TNFa+IL6+IL12+IFNa+,n1061,neonate,PAM,3,mDC
0,0,307,0,TNFa+IL6+IL12+IFNa-,n1061,neonate,PAM,3,mDC
0,0,307,0,TNFa+IL6+IL12-IFNa+,n1061,neonate,PAM,3,mDC
1.3,4,307,6.046969697,TNFa+IL6+IL12-IFNa-,n1061,neonate,PAM,3,mDC
0.65,2,307,3.023484848,TNFa+IL6-IL12+IFNa+,n1061,neonate,PAM,3,mDC
0.33,1,307,1.535,TNFa+IL6-IL12+IFNa-,n1061,neonate,PAM,3,mDC
0,0,307,0,TNFa+IL6-IL12-IFNa+,n1061,neonate,PAM,3,mDC
8.47,26,307,39.39833333,TNFa+IL6-IL12-IFNa-,n1061,neonate,PAM,3,mDC
0,0,307,0,TNFa-IL6+IL12+IFNa+,n1061,neonate,PAM,3,mDC
0.33,1,307,1.535,TNFa-IL6+IL12+IFNa-,n1061,neonate,PAM,3,mDC
0,0,307,0,TNFa-IL6+IL12-IFNa+,n1061,neonate,PAM,3,mDC
4.89,15,307,22.74590909,TNFa-IL6+IL12-IFNa-,n1061,neonate,PAM,3,mDC
0.33,1,307,1.535,TNFa-IL6-IL12+IFNa+,n1061,neonate,PAM,3,mDC
0.65,2,307,3.023484848,TNFa-IL6-IL12+IFNa-,n1061,neonate,PAM,3,mDC
4.56,14,307,21.21090909,TNFa-IL6-IL12-IFNa+,n1061,neonate,PAM,3,mDC
78.49,241,307,NA,TNFa-IL6-IL12-IFNa-,n1061,neonate,PAM,3,mDC
0,0,484,0,TNFa+IL6+IL12+IFNa+,n1062,neonate,PAM,3,mDC
1.03,5,484,5.478241758,TNFa+IL6+IL12+IFNa-,n1062,neonate,PAM,3,mDC
0,0,484,0,TNFa+IL6+IL12-IFNa+,n1062,neonate,PAM,3,mDC
0.62,3,484,3.297582418,TNFa+IL6+IL12-IFNa-,n1062,neonate,PAM,3,mDC
0.21,1,484,1.116923077,TNFa+IL6-IL12+IFNa+,n1062,neonate,PAM,3,mDC
3.1,15,484,16.48791209,TNFa+IL6-IL12+IFNa-,n1062,neonate,PAM,3,mDC
0,0,484,0,TNFa+IL6-IL12-IFNa+,n1062,neonate,PAM,3,mDC
11.16,54,484,59.35648352,TNFa+IL6-IL12-IFNa-,n1062,neonate,PAM,3,mDC
0,0,484,0,TNFa-IL6+IL12+IFNa+,n1062,neonate,PAM,3,mDC
0.41,2,484,2.180659341,TNFa-IL6+IL12+IFNa-,n1062,neonate,PAM,3,mDC
0,0,484,0,TNFa-IL6+IL12-IFNa+,n1062,neonate,PAM,3,mDC
1.45,7,484,7.712087912,TNFa-IL6+IL12-IFNa-,n1062,neonate,PAM,3,mDC
0,0,484,0,TNFa-IL6-IL12+IFNa+,n1062,neonate,PAM,3,mDC
0.21,1,484,1.116923077,TNFa-IL6-IL12+IFNa-,n1062,neonate,PAM,3,mDC
0.62,3,484,3.297582418,TNFa-IL6-IL12-IFNa+,n1062,neonate,PAM,3,mDC
81.19,393,484,NA,TNFa-IL6-IL12-IFNa-,n1062,neonate,PAM,3,mDC
0,0,1397,0,TNFa+IL6+IL12+IFNa+,n1064,neonate,PAM,3,mDC
1.29,18,1397,3.84249467,TNFa+IL6+IL12+IFNa-,n1064,neonate,PAM,3,mDC
0.07,1,1397,0.208507463,TNFa+IL6+IL12-IFNa+,n1064,neonate,PAM,3,mDC
2.93,41,1397,8.727526652,TNFa+IL6+IL12-IFNa-,n1064,neonate,PAM,3,mDC
0,0,1397,0,TNFa+IL6-IL12+IFNa+,n1064,neonate,PAM,3,mDC
5.37,75,1397,15.99550107,TNFa+IL6-IL12+IFNa-,n1064,neonate,PAM,3,mDC
0.14,2,1397,0.417014925,TNFa+IL6-IL12-IFNa+,n1064,neonate,PAM,3,mDC
13.67,191,1397,40.71852878,TNFa+IL6-IL12-IFNa-,n1064,neonate,PAM,3,mDC
0,0,1397,0,TNFa-IL6+IL12+IFNa+,n1064,neonate,PAM,3,mDC
0.21,3,1397,0.625522388,TNFa-IL6+IL12+IFNa-,n1064,neonate,PAM,3,mDC
0,0,1397,0,TNFa-IL6+IL12-IFNa+,n1064,neonate,PAM,3,mDC
5.8,81,1397,17.27633262,TNFa-IL6+IL12-IFNa-,n1064,neonate,PAM,3,mDC
0,0,1397,0,TNFa-IL6-IL12+IFNa+,n1064,neonate,PAM,3,mDC
3.29,46,1397,9.799850746,TNFa-IL6-IL12+IFNa-,n1064,neonate,PAM,3,mDC
0.79,11,1397,2.35315565,TNFa-IL6-IL12-IFNa+,n1064,neonate,PAM,3,mDC
66.44,928,1397,NA,TNFa-IL6-IL12-IFNa-,n1064,neonate,PAM,3,mDC
0,0,1113,0,TNFa+IL6+IL12+IFNa+,n1068,neonate,PAM,3,mDC
0.36,4,1113,1.855,TNFa+IL6+IL12+IFNa-,n1068,neonate,PAM,3,mDC
0,0,1113,0,TNFa+IL6+IL12-IFNa+,n1068,neonate,PAM,3,mDC
1.17,13,1113,6.02875,TNFa+IL6+IL12-IFNa-,n1068,neonate,PAM,3,mDC
0,0,1113,0,TNFa+IL6-IL12+IFNa+,n1068,neonate,PAM,3,mDC
1.8,20,1113,9.275,TNFa+IL6-IL12+IFNa-,n1068,neonate,PAM,3,mDC
0.09,1,1113,0.46375,TNFa+IL6-IL12-IFNa+,n1068,neonate,PAM,3,mDC
8,89,1113,41.22222222,TNFa+IL6-IL12-IFNa-,n1068,neonate,PAM,3,mDC
0,0,1113,0,TNFa-IL6+IL12+IFNa+,n1068,neonate,PAM,3,mDC
0.18,2,1113,0.9275,TNFa-IL6+IL12+IFNa-,n1068,neonate,PAM,3,mDC
0,0,1113,0,TNFa-IL6+IL12-IFNa+,n1068,neonate,PAM,3,mDC
5.48,61,1113,28.23722222,TNFa-IL6+IL12-IFNa-,n1068,neonate,PAM,3,mDC
0.18,2,1113,0.9275,TNFa-IL6-IL12+IFNa+,n1068,neonate,PAM,3,mDC
0.99,11,1113,5.10125,TNFa-IL6-IL12+IFNa-,n1068,neonate,PAM,3,mDC
1.17,13,1113,6.02875,TNFa-IL6-IL12-IFNa+,n1068,neonate,PAM,3,mDC
80.58,897,1113,NA,TNFa-IL6-IL12-IFNa-,n1068,neonate,PAM,3,mDC
0,0,2563,0,TNFa+IL6+IL12+IFNa+,n1069,neonate,PAM,3,mDC
0.12,3,2563,0.838038147,TNFa+IL6+IL12+IFNa-,n1069,neonate,PAM,3,mDC
0,0,2563,0,TNFa+IL6+IL12-IFNa+,n1069,neonate,PAM,3,mDC
0.59,15,2563,4.120354223,TNFa+IL6+IL12-IFNa-,n1069,neonate,PAM,3,mDC
0,0,2563,0,TNFa+IL6-IL12+IFNa+,n1069,neonate,PAM,3,mDC
0.16,4,2563,1.117384196,TNFa+IL6-IL12+IFNa-,n1069,neonate,PAM,3,mDC
0.04,1,2563,0.279346049,TNFa+IL6-IL12-IFNa+,n1069,neonate,PAM,3,mDC
3.63,93,2563,25.35065395,TNFa+IL6-IL12-IFNa-,n1069,neonate,PAM,3,mDC
0.04,1,2563,0.279346049,TNFa-IL6+IL12+IFNa+,n1069,neonate,PAM,3,mDC
0,0,2563,0,TNFa-IL6+IL12+IFNa-,n1069,neonate,PAM,3,mDC
0.16,4,2563,1.117384196,TNFa-IL6+IL12-IFNa+,n1069,neonate,PAM,3,mDC
4.02,103,2563,28.07427793,TNFa-IL6+IL12-IFNa-,n1069,neonate,PAM,3,mDC
0.43,11,2563,3.002970027,TNFa-IL6-IL12+IFNa+,n1069,neonate,PAM,3,mDC
0.86,22,2563,6.005940054,TNFa-IL6-IL12+IFNa-,n1069,neonate,PAM,3,mDC
4.29,110,2563,29.95986376,TNFa-IL6-IL12-IFNa+,n1069,neonate,PAM,3,mDC
85.66,2195,2563,NA,TNFa-IL6-IL12-IFNa-,n1069,neonate,PAM,3,mDC
0,0,684,0,TNFa+IL6+IL12+IFNa+,n1200,neonate,PAM,3,mDC
1.02,7,684,2.91916318,TNFa+IL6+IL12+IFNa-,n1200,neonate,PAM,3,mDC
0,0,684,0,TNFa+IL6+IL12-IFNa+,n1200,neonate,PAM,3,mDC
3.95,27,684,11.30460251,TNFa+IL6+IL12-IFNa-,n1200,neonate,PAM,3,mDC
0,0,684,0,TNFa+IL6-IL12+IFNa+,n1200,neonate,PAM,3,mDC
0.73,5,684,2.089205021,TNFa+IL6-IL12+IFNa-,n1200,neonate,PAM,3,mDC
0,0,684,0,TNFa+IL6-IL12-IFNa+,n1200,neonate,PAM,3,mDC
3.22,22,684,9.21539749,TNFa+IL6-IL12-IFNa-,n1200,neonate,PAM,3,mDC
0,0,684,0,TNFa-IL6+IL12+IFNa+,n1200,neonate,PAM,3,mDC
1.02,7,684,2.91916318,TNFa-IL6+IL12+IFNa-,n1200,neonate,PAM,3,mDC
0.88,6,684,2.518493724,TNFa-IL6+IL12-IFNa+,n1200,neonate,PAM,3,mDC
17.98,123,684,51.45740586,TNFa-IL6+IL12-IFNa-,n1200,neonate,PAM,3,mDC
0.29,2,684,0.829958159,TNFa-IL6-IL12+IFNa+,n1200,neonate,PAM,3,mDC
1.46,10,684,4.178410042,TNFa-IL6-IL12+IFNa-,n1200,neonate,PAM,3,mDC
4.39,30,684,12.56384937,TNFa-IL6-IL12-IFNa+,n1200,neonate,PAM,3,mDC
65.06,445,684,NA,TNFa-IL6-IL12-IFNa-,n1200,neonate,PAM,3,mDC
0,0,2698,0,TNFa+IL6+IL12+IFNa+,n1202,neonate,PAM,3,mDC
1.74,47,2698,8.840903955,TNFa+IL6+IL12+IFNa-,n1202,neonate,PAM,3,mDC
0.15,4,2698,0.762146893,TNFa+IL6+IL12-IFNa+,n1202,neonate,PAM,3,mDC
3.97,107,2698,20.17148776,TNFa+IL6+IL12-IFNa-,n1202,neonate,PAM,3,mDC
0,0,2698,0,TNFa+IL6-IL12+IFNa+,n1202,neonate,PAM,3,mDC
0.56,15,2698,2.845348399,TNFa+IL6-IL12+IFNa-,n1202,neonate,PAM,3,mDC
0,0,2698,0,TNFa+IL6-IL12-IFNa+,n1202,neonate,PAM,3,mDC
2.11,57,2698,10.72086629,TNFa+IL6-IL12-IFNa-,n1202,neonate,PAM,3,mDC
0,0,2698,0,TNFa-IL6+IL12+IFNa+,n1202,neonate,PAM,3,mDC
0.22,6,2698,1.117815443,TNFa-IL6+IL12+IFNa-,n1202,neonate,PAM,3,mDC
0.15,4,2698,0.762146893,TNFa-IL6+IL12-IFNa+,n1202,neonate,PAM,3,mDC
6.97,188,2698,35.41442561,TNFa-IL6+IL12-IFNa-,n1202,neonate,PAM,3,mDC
0.11,3,2698,0.558907721,TNFa-IL6-IL12+IFNa+,n1202,neonate,PAM,3,mDC
1.19,32,2698,6.046365348,TNFa-IL6-IL12+IFNa-,n1202,neonate,PAM,3,mDC
2.52,68,2698,12.8040678,TNFa-IL6-IL12-IFNa+,n1202,neonate,PAM,3,mDC
80.31,2167,2698,NA,TNFa-IL6-IL12-IFNa-,n1202,neonate,PAM,3,mDC
0,0,962,0,TNFa+IL6+IL12+IFNa+,n1206,neonate,PAM,3,mDC
1.66,16,962,6.626224066,TNFa+IL6+IL12+IFNa-,n1206,neonate,PAM,3,mDC
0,0,962,0,TNFa+IL6+IL12-IFNa+,n1206,neonate,PAM,3,mDC
1.66,16,962,6.626224066,TNFa+IL6+IL12-IFNa-,n1206,neonate,PAM,3,mDC
0,0,962,0,TNFa+IL6-IL12+IFNa+,n1206,neonate,PAM,3,mDC
3.22,31,962,12.85327801,TNFa+IL6-IL12+IFNa-,n1206,neonate,PAM,3,mDC
0,0,962,0,TNFa+IL6-IL12-IFNa+,n1206,neonate,PAM,3,mDC
5.2,50,962,20.75684647,TNFa+IL6-IL12-IFNa-,n1206,neonate,PAM,3,mDC
0,0,962,0,TNFa-IL6+IL12+IFNa+,n1206,neonate,PAM,3,mDC
1.04,10,962,4.151369295,TNFa-IL6+IL12+IFNa-,n1206,neonate,PAM,3,mDC
0.1,1,962,0.399170124,TNFa-IL6+IL12-IFNa+,n1206,neonate,PAM,3,mDC
5.41,52,962,21.59510373,TNFa-IL6+IL12-IFNa-,n1206,neonate,PAM,3,mDC
0.42,4,962,1.676514523,TNFa-IL6-IL12+IFNa+,n1206,neonate,PAM,3,mDC
3.64,35,962,14.52979253,TNFa-IL6-IL12+IFNa-,n1206,neonate,PAM,3,mDC
2.7,26,962,10.77759336,TNFa-IL6-IL12-IFNa+,n1206,neonate,PAM,3,mDC
74.95,721,962,NA,TNFa-IL6-IL12-IFNa-,n1206,neonate,PAM,3,mDC
0,0,656,0,TNFa+IL6+IL12+IFNa+,n1246,neonate,PAM,3,mDC
1.22,8,656,6.351746032,TNFa+IL6+IL12+IFNa-,n1246,neonate,PAM,3,mDC
0,0,656,0,TNFa+IL6+IL12-IFNa+,n1246,neonate,PAM,3,mDC
1.22,8,656,6.351746032,TNFa+IL6+IL12-IFNa-,n1246,neonate,PAM,3,mDC
0.15,1,656,0.780952381,TNFa+IL6-IL12+IFNa+,n1246,neonate,PAM,3,mDC
1.22,8,656,6.351746032,TNFa+IL6-IL12+IFNa-,n1246,neonate,PAM,3,mDC
0,0,656,0,TNFa+IL6-IL12-IFNa+,n1246,neonate,PAM,3,mDC
7.01,46,656,36.49650794,TNFa+IL6-IL12-IFNa-,n1246,neonate,PAM,3,mDC
0,0,656,0,TNFa-IL6+IL12+IFNa+,n1246,neonate,PAM,3,mDC
0.15,1,656,0.780952381,TNFa-IL6+IL12+IFNa-,n1246,neonate,PAM,3,mDC
0,0,656,0,TNFa-IL6+IL12-IFNa+,n1246,neonate,PAM,3,mDC
3.2,21,656,16.66031746,TNFa-IL6+IL12-IFNa-,n1246,neonate,PAM,3,mDC
0.46,3,656,2.394920635,TNFa-IL6-IL12+IFNa+,n1246,neonate,PAM,3,mDC
3.35,22,656,17.44126984,TNFa-IL6-IL12+IFNa-,n1246,neonate,PAM,3,mDC
1.22,8,656,6.351746032,TNFa-IL6-IL12-IFNa+,n1246,neonate,PAM,3,mDC
80.8,530,656,NA,TNFa-IL6-IL12-IFNa-,n1246,neonate,PAM,3,mDC
0,0,81,0,TNFa+IL6+IL12+IFNa+,a2004,adult,PAM,3,pDC
0,0,81,0,TNFa+IL6+IL12+IFNa-,a2004,adult,PAM,3,pDC
0,0,81,0,TNFa+IL6+IL12-IFNa+,a2004,adult,PAM,3,pDC
0,0,81,0,TNFa+IL6+IL12-IFNa-,a2004,adult,PAM,3,pDC
0,0,81,0,TNFa+IL6-IL12+IFNa+,a2004,adult,PAM,3,pDC
1.23,1,81,9.057272727,TNFa+IL6-IL12+IFNa-,a2004,adult,PAM,3,pDC
0,0,81,0,TNFa+IL6-IL12-IFNa+,a2004,adult,PAM,3,pDC
4.94,4,81,36.37636364,TNFa+IL6-IL12-IFNa-,a2004,adult,PAM,3,pDC
0,0,81,0,TNFa-IL6+IL12+IFNa+,a2004,adult,PAM,3,pDC
0,0,81,0,TNFa-IL6+IL12+IFNa-,a2004,adult,PAM,3,pDC
0,0,81,0,TNFa-IL6+IL12-IFNa+,a2004,adult,PAM,3,pDC
0,0,81,0,TNFa-IL6+IL12-IFNa-,a2004,adult,PAM,3,pDC
2.47,2,81,18.18818182,TNFa-IL6-IL12+IFNa+,a2004,adult,PAM,3,pDC
3.7,3,81,27.24545455,TNFa-IL6-IL12+IFNa-,a2004,adult,PAM,3,pDC
1.23,1,81,9.057272727,TNFa-IL6-IL12-IFNa+,a2004,adult,PAM,3,pDC
86.43,70,81,NA,TNFa-IL6-IL12-IFNa-,a2004,adult,PAM,3,pDC
0,0,306,0,TNFa+IL6+IL12+IFNa+,a2005,adult,PAM,3,pDC
0,0,306,0,TNFa+IL6+IL12+IFNa-,a2005,adult,PAM,3,pDC
0,0,306,0,TNFa+IL6+IL12-IFNa+,a2005,adult,PAM,3,pDC
0,0,306,0,TNFa+IL6+IL12-IFNa-,a2005,adult,PAM,3,pDC
0,0,306,0,TNFa+IL6-IL12+IFNa+,a2005,adult,PAM,3,pDC
0,0,306,0,TNFa+IL6-IL12+IFNa-,a2005,adult,PAM,3,pDC
0,0,306,0,TNFa+IL6-IL12-IFNa+,a2005,adult,PAM,3,pDC
0.33,1,306,10.098,TNFa+IL6-IL12-IFNa-,a2005,adult,PAM,3,pDC
0,0,306,0,TNFa-IL6+IL12+IFNa+,a2005,adult,PAM,3,pDC
0,0,306,0,TNFa-IL6+IL12+IFNa-,a2005,adult,PAM,3,pDC
0,0,306,0,TNFa-IL6+IL12-IFNa+,a2005,adult,PAM,3,pDC
0,0,306,0,TNFa-IL6+IL12-IFNa-,a2005,adult,PAM,3,pDC
0.33,1,306,10.098,TNFa-IL6-IL12+IFNa+,a2005,adult,PAM,3,pDC
1.96,6,306,59.976,TNFa-IL6-IL12+IFNa-,a2005,adult,PAM,3,pDC
0.65,2,306,19.89,TNFa-IL6-IL12-IFNa+,a2005,adult,PAM,3,pDC
96.73,296,306,NA,TNFa-IL6-IL12-IFNa-,a2005,adult,PAM,3,pDC
0,0,34,0,TNFa+IL6+IL12+IFNa+,a2006,adult,PAM,3,pDC
0,0,34,0,TNFa+IL6+IL12+IFNa-,a2006,adult,PAM,3,pDC
0,0,34,0,TNFa+IL6+IL12-IFNa+,a2006,adult,PAM,3,pDC
0,0,34,0,TNFa+IL6+IL12-IFNa-,a2006,adult,PAM,3,pDC
0,0,34,0,TNFa+IL6-IL12+IFNa+,a2006,adult,PAM,3,pDC
0,0,34,0,TNFa+IL6-IL12+IFNa-,a2006,adult,PAM,3,pDC
0,0,34,0,TNFa+IL6-IL12-IFNa+,a2006,adult,PAM,3,pDC
0,0,34,0,TNFa+IL6-IL12-IFNa-,a2006,adult,PAM,3,pDC
0,0,34,0,TNFa-IL6+IL12+IFNa+,a2006,adult,PAM,3,pDC
0,0,34,0,TNFa-IL6+IL12+IFNa-,a2006,adult,PAM,3,pDC
0,0,34,0,TNFa-IL6+IL12-IFNa+,a2006,adult,PAM,3,pDC
0,0,34,0,TNFa-IL6+IL12-IFNa-,a2006,adult,PAM,3,pDC
0,0,34,0,TNFa-IL6-IL12+IFNa+,a2006,adult,PAM,3,pDC
8.82,3,34,99.96,TNFa-IL6-IL12+IFNa-,a2006,adult,PAM,3,pDC
0,0,34,0,TNFa-IL6-IL12-IFNa+,a2006,adult,PAM,3,pDC
91.18,31,34,NA,TNFa-IL6-IL12-IFNa-,a2006,adult,PAM,3,pDC
0,0,611,0,TNFa+IL6+IL12+IFNa+,a2007,adult,PAM,3,pDC
0,0,611,0,TNFa+IL6+IL12+IFNa-,a2007,adult,PAM,3,pDC
0,0,611,0,TNFa+IL6+IL12-IFNa+,a2007,adult,PAM,3,pDC
0,0,611,0,TNFa+IL6+IL12-IFNa-,a2007,adult,PAM,3,pDC
0,0,611,0,TNFa+IL6-IL12+IFNa+,a2007,adult,PAM,3,pDC
0,0,611,0,TNFa+IL6-IL12+IFNa-,a2007,adult,PAM,3,pDC
0,0,611,0,TNFa+IL6-IL12-IFNa+,a2007,adult,PAM,3,pDC
0.16,1,611,6.11,TNFa+IL6-IL12-IFNa-,a2007,adult,PAM,3,pDC
0,0,611,0,TNFa-IL6+IL12+IFNa+,a2007,adult,PAM,3,pDC
0,0,611,0,TNFa-IL6+IL12+IFNa-,a2007,adult,PAM,3,pDC
